student_id,week,policy,treatment_order,combined_all_asgn_score,combined_all_memo_score,academic_level,prior_prog,prior_ml,n_languages,use_learning,use_coding,use_writing,hours_ai_7d,verify_freq,eval_confidence,prior_ide_tool,n_ai_tools,claude_freq,n_ai_settings,n_ai_tasks,pref_reliable,pref_novel,pref_safe_pressure,enjoy_explore,pref_one_answer,pref_several,stop_good_enough,effort_better,comfort_reject,worry_dependence,expect_learn
student_044,4,DEFAULT,,9.943333333333332,8.366666666666667,Master's student,3.0,2.0,4.0,4.0,4.0,4.0,25.0,4.0,4.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0
student_044,5,DEFAULT,,9.666666666666666,7.966666666666666,Master's student,3.0,2.0,4.0,4.0,4.0,4.0,25.0,4.0,4.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0
student_044,6,DEFAULT,,9.793333333333337,8.433333333333334,Master's student,3.0,2.0,4.0,4.0,4.0,4.0,25.0,4.0,4.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0
student_044,7,DEFAULT,,8.13,7.366666666666667,Master's student,3.0,2.0,4.0,4.0,4.0,4.0,25.0,4.0,4.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0
student_044,8,DEFAULT,,9.39,9.166666666666666,Master's student,3.0,2.0,4.0,4.0,4.0,4.0,25.0,4.0,4.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0
student_044,9,RELIABILITY_BIASED,2,,8.766666666666667,Master's student,3.0,2.0,4.0,4.0,4.0,4.0,25.0,4.0,4.0,Yes,2.0,0.0,2.0,3.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0
student_045,1,DEFAULT,,8.333333333333334,,Master's student,2.0,2.0,5.0,4.0,3.0,3.0,7.5,4.0,7.0,Yes,1.0,1.0,2.0,3.0,5.0,7.0,6.0,7.0,1.0,7.0,5.0,7.0,7.0,7.0,7.0
student_045,2,RELIABILITY_BIASED,1,7.706666666666666,7.733333333333333,Master's student,2.0,2.0,5.0,4.0,3.0,3.0,7.5,4.0,7.0,Yes,1.0,1.0,2.0,3.0,5.0,7.0,6.0,7.0,1.0,7.0,5.0,7.0,7.0,7.0,7.0
student_045,3,DEFAULT,,8.943333333333333,7.766666666666667,Master's student,2.0,2.0,5.0,4.0,3.0,3.0,7.5,4.0,7.0,Yes,1.0,1.0,2.0,3.0,5.0,7.0,6.0,7.0,1.0,7.0,5.0,7.0,7.0,7.0,7.0
student_045,4,DEFAULT,,8.916666666666666,7.866666666666667,Master's student,2.0,2.0,5.0,4.0,3.0,3.0,7.5,4.0,7.0,Yes,1.0,1.0,2.0,3.0,5.0,7.0,6.0,7.0,1.0,7.0,5.0,7.0,7.0,7.0,7.0
student_045,5,DEFAULT,,8.923333333333332,7.666666666666667,Master's student,2.0,2.0,5.0,4.0,3.0,3.0,7.5,4.0,7.0,Yes,1.0,1.0,2.0,3.0,5.0,7.0,6.0,7.0,1.0,7.0,5.0,7.0,7.0,7.0,7.0
student_045,6,DEFAULT,,,8.566666666666666,Master's student,2.0,2.0,5.0,4.0,3.0,3.0,7.5,4.0,7.0,Yes,1.0,1.0,2.0,3.0,5.0,7.0,6.0,7.0,1.0,7.0,5.0,7.0,7.0,7.0,7.0
student_045,7,DEFAULT,,9.073333333333332,8.433333333333334,Master's student,2.0,2.0,5.0,4.0,3.0,3.0,7.5,4.0,7.0,Yes,1.0,1.0,2.0,3.0,5.0,7.0,6.0,7.0,1.0,7.0,5.0,7.0,7.0,7.0,7.0
student_045,9,DEFAULT,,,7.966666666666666,Master's student,2.0,2.0,5.0,4.0,3.0,3.0,7.5,4.0,7.0,Yes,1.0,1.0,2.0,3.0,5.0,7.0,6.0,7.0,1.0,7.0,5.0,7.0,7.0,7.0,7.0
student_046,1,DEFAULT,,8.813333333333333,,Master's student,2.0,2.0,3.0,4.0,4.0,4.0,15.0,2.0,6.0,Yes,1.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
student_046,2,DEFAULT,,9.443333333333332,7.8,Master's student,2.0,2.0,3.0,4.0,4.0,4.0,15.0,2.0,6.0,Yes,1.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
student_046,3,DEFAULT,,8.68,7.966666666666666,Master's student,2.0,2.0,3.0,4.0,4.0,4.0,15.0,2.0,6.0,Yes,1.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
student_046,5,DEFAULT,,8.69,8.0,Master's student,2.0,2.0,3.0,4.0,4.0,4.0,15.0,2.0,6.0,Yes,1.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
student_046,6,NOVELTY_BIASED,2,,8.266666666666667,Master's student,2.0,2.0,3.0,4.0,4.0,4.0,15.0,2.0,6.0,Yes,1.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
student_046,7,DEFAULT,,,5.35,Master's student,2.0,2.0,3.0,4.0,4.0,4.0,15.0,2.0,6.0,Yes,1.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
student_046,8,DEFAULT,,7.956666666666666,6.3999999999999995,Master's student,2.0,2.0,3.0,4.0,4.0,4.0,15.0,2.0,6.0,Yes,1.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
student_046,9,DEFAULT,,8.373333333333333,7.733333333333333,Master's student,2.0,2.0,3.0,4.0,4.0,4.0,15.0,2.0,6.0,Yes,1.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
student_049,1,DEFAULT,,9.26,,Master's student,3.0,1.0,8.0,3.0,3.0,1.0,0.5,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,7.0,5.0,7.0
student_049,2,DEFAULT,,8.42,6.766666666666667,Master's student,3.0,1.0,8.0,3.0,3.0,1.0,0.5,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,7.0,5.0,7.0
student_049,3,NOVELTY_BIASED,1,,6.666666666666667,Master's student,3.0,1.0,8.0,3.0,3.0,1.0,0.5,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,7.0,5.0,7.0
student_049,4,DEFAULT,,9.77,7.066666666666666,Master's student,3.0,1.0,8.0,3.0,3.0,1.0,0.5,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,7.0,5.0,7.0
student_049,5,RELIABILITY_BIASED,2,9.56,8.0,Master's student,3.0,1.0,8.0,3.0,3.0,1.0,0.5,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,7.0,5.0,7.0
student_049,6,DEFAULT,,9.896666666666668,7.666666666666667,Master's student,3.0,1.0,8.0,3.0,3.0,1.0,0.5,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,7.0,5.0,7.0
student_049,7,DEFAULT,,9.723333333333334,6.6000000000000005,Master's student,3.0,1.0,8.0,3.0,3.0,1.0,0.5,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,7.0,5.0,7.0
student_049,8,DEFAULT,,9.723333333333334,6.866666666666667,Master's student,3.0,1.0,8.0,3.0,3.0,1.0,0.5,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,7.0,5.0,7.0
student_049,9,DEFAULT,,9.583333333333334,7.833333333333333,Master's student,3.0,1.0,8.0,3.0,3.0,1.0,0.5,3.0,4.0,No,0.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,7.0,5.0,7.0
student_050,1,DEFAULT,,9.0,,Master's student,2.0,2.0,4.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,3.0,0.0,3.0,3.0,7.0,2.0,7.0,6.0,2.0,7.0,7.0,5.0,7.0,4.0,7.0
student_050,2,DEFAULT,,8.176666666666668,6.0,Master's student,2.0,2.0,4.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,3.0,0.0,3.0,3.0,7.0,2.0,7.0,6.0,2.0,7.0,7.0,5.0,7.0,4.0,7.0
student_050,3,DEFAULT,,8.786666666666667,6.2,Master's student,2.0,2.0,4.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,3.0,0.0,3.0,3.0,7.0,2.0,7.0,6.0,2.0,7.0,7.0,5.0,7.0,4.0,7.0
student_050,4,DEFAULT,,9.653333333333334,8.6,Master's student,2.0,2.0,4.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,3.0,0.0,3.0,3.0,7.0,2.0,7.0,6.0,2.0,7.0,7.0,5.0,7.0,4.0,7.0
student_050,5,RELIABILITY_BIASED,1,9.506666666666666,7.7,Master's student,2.0,2.0,4.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,3.0,0.0,3.0,3.0,7.0,2.0,7.0,6.0,2.0,7.0,7.0,5.0,7.0,4.0,7.0
student_050,6,DEFAULT,,9.46,8.500000000000002,Master's student,2.0,2.0,4.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,3.0,0.0,3.0,3.0,7.0,2.0,7.0,6.0,2.0,7.0,7.0,5.0,7.0,4.0,7.0
student_050,7,DEFAULT,,8.516666666666666,7.6,Master's student,2.0,2.0,4.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,3.0,0.0,3.0,3.0,7.0,2.0,7.0,6.0,2.0,7.0,7.0,5.0,7.0,4.0,7.0
student_050,9,DEFAULT,,,5.466666666666666,Master's student,2.0,2.0,4.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,3.0,0.0,3.0,3.0,7.0,2.0,7.0,6.0,2.0,7.0,7.0,5.0,7.0,4.0,7.0
student_052,1,DEFAULT,,9.536666666666669,,Master's student,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,Yes,1.0,0.0,2.0,3.0,5.0,4.0,6.0,7.0,2.0,7.0,5.0,4.0,7.0,6.0,4.0
student_052,2,DEFAULT,,8.473333333333334,6.833333333333333,Master's student,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,Yes,1.0,0.0,2.0,3.0,5.0,4.0,6.0,7.0,2.0,7.0,5.0,4.0,7.0,6.0,4.0
student_052,3,DEFAULT,,8.729999999999999,6.666666666666667,Master's student,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,Yes,1.0,0.0,2.0,3.0,5.0,4.0,6.0,7.0,2.0,7.0,5.0,4.0,7.0,6.0,4.0
student_052,5,DEFAULT,,9.04,7.0,Master's student,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,Yes,1.0,0.0,2.0,3.0,5.0,4.0,6.0,7.0,2.0,7.0,5.0,4.0,7.0,6.0,4.0
student_052,6,DEFAULT,,9.166666666666666,6.966666666666666,Master's student,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,Yes,1.0,0.0,2.0,3.0,5.0,4.0,6.0,7.0,2.0,7.0,5.0,4.0,7.0,6.0,4.0
student_052,8,DEFAULT,,,6.266666666666667,Master's student,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,Yes,1.0,0.0,2.0,3.0,5.0,4.0,6.0,7.0,2.0,7.0,5.0,4.0,7.0,6.0,4.0
student_052,9,DEFAULT,,,7.5,Master's student,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,Yes,1.0,0.0,2.0,3.0,5.0,4.0,6.0,7.0,2.0,7.0,5.0,4.0,7.0,6.0,4.0
student_053,1,DEFAULT,,8.276666666666667,,Master's student,2.0,2.0,1.0,4.0,4.0,4.0,7.5,2.0,6.0,Yes,1.0,0.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0,7.0,4.0,7.0
student_053,2,RELIABILITY_BIASED,1,8.75,7.333333333333333,Master's student,2.0,2.0,1.0,4.0,4.0,4.0,7.5,2.0,6.0,Yes,1.0,0.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0,7.0,4.0,7.0
student_053,3,DEFAULT,,9.446666666666667,7.066666666666666,Master's student,2.0,2.0,1.0,4.0,4.0,4.0,7.5,2.0,6.0,Yes,1.0,0.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0,7.0,4.0,7.0
student_053,5,DEFAULT,,9.333333333333334,7.9,Master's student,2.0,2.0,1.0,4.0,4.0,4.0,7.5,2.0,6.0,Yes,1.0,0.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0,7.0,4.0,7.0
student_053,6,DEFAULT,,9.416666666666666,9.0,Master's student,2.0,2.0,1.0,4.0,4.0,4.0,7.5,2.0,6.0,Yes,1.0,0.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0,7.0,4.0,7.0
student_053,7,DEFAULT,,9.26,8.9,Master's student,2.0,2.0,1.0,4.0,4.0,4.0,7.5,2.0,6.0,Yes,1.0,0.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0,7.0,4.0,7.0
student_053,8,DEFAULT,,9.723333333333334,8.233333333333333,Master's student,2.0,2.0,1.0,4.0,4.0,4.0,7.5,2.0,6.0,Yes,1.0,0.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0,7.0,4.0,7.0
student_053,9,DEFAULT,,,8.6,Master's student,2.0,2.0,1.0,4.0,4.0,4.0,7.5,2.0,6.0,Yes,1.0,0.0,4.0,3.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0,7.0,4.0,7.0
student_054,1,DEFAULT,,6.843333333333334,,Master's student,2.0,1.0,3.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,2.0,0.0,2.0,2.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,4.0,5.0
student_054,3,DEFAULT,,6.753333333333333,8.533333333333333,Master's student,2.0,1.0,3.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,2.0,0.0,2.0,2.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,4.0,5.0
student_054,5,DEFAULT,,8.593333333333334,8.4,Master's student,2.0,1.0,3.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,2.0,0.0,2.0,2.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,4.0,5.0
student_054,6,DEFAULT,,10.0,8.200000000000001,Master's student,2.0,1.0,3.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,2.0,0.0,2.0,2.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,4.0,5.0
student_054,7,DEFAULT,,8.166666666666666,8.066666666666666,Master's student,2.0,1.0,3.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,2.0,0.0,2.0,2.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,4.0,5.0
student_054,8,DEFAULT,,9.25,8.033333333333333,Master's student,2.0,1.0,3.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,2.0,0.0,2.0,2.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,4.0,5.0
student_054,9,DEFAULT,,,8.166666666666666,Master's student,2.0,1.0,3.0,3.0,3.0,3.0,7.5,3.0,5.0,Yes,2.0,0.0,2.0,2.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,4.0,5.0
student_055,1,DEFAULT,,8.979999999999999,,Master's student,3.0,3.0,2.0,4.0,4.0,3.0,25.0,4.0,5.0,Yes,6.0,4.0,4.0,3.0,6.0,3.0,6.0,5.0,6.0,2.0,6.0,2.0,6.0,5.0,6.0
student_055,2,RELIABILITY_BIASED,1,8.103333333333333,8.299999999999999,Master's student,3.0,3.0,2.0,4.0,4.0,3.0,25.0,4.0,5.0,Yes,6.0,4.0,4.0,3.0,6.0,3.0,6.0,5.0,6.0,2.0,6.0,2.0,6.0,5.0,6.0
student_055,3,DEFAULT,,0.89,7.066666666666666,Master's student,3.0,3.0,2.0,4.0,4.0,3.0,25.0,4.0,5.0,Yes,6.0,4.0,4.0,3.0,6.0,3.0,6.0,5.0,6.0,2.0,6.0,2.0,6.0,5.0,6.0
student_055,4,DEFAULT,,8.096666666666666,8.066666666666668,Master's student,3.0,3.0,2.0,4.0,4.0,3.0,25.0,4.0,5.0,Yes,6.0,4.0,4.0,3.0,6.0,3.0,6.0,5.0,6.0,2.0,6.0,2.0,6.0,5.0,6.0
student_055,5,DEFAULT,,9.193333333333332,8.866666666666667,Master's student,3.0,3.0,2.0,4.0,4.0,3.0,25.0,4.0,5.0,Yes,6.0,4.0,4.0,3.0,6.0,3.0,6.0,5.0,6.0,2.0,6.0,2.0,6.0,5.0,6.0
student_055,6,NOVELTY_BIASED,2,7.373333333333334,8.533333333333333,Master's student,3.0,3.0,2.0,4.0,4.0,3.0,25.0,4.0,5.0,Yes,6.0,4.0,4.0,3.0,6.0,3.0,6.0,5.0,6.0,2.0,6.0,2.0,6.0,5.0,6.0
student_055,7,DEFAULT,,8.166666666666666,8.266666666666667,Master's student,3.0,3.0,2.0,4.0,4.0,3.0,25.0,4.0,5.0,Yes,6.0,4.0,4.0,3.0,6.0,3.0,6.0,5.0,6.0,2.0,6.0,2.0,6.0,5.0,6.0
student_055,8,DEFAULT,,9.443333333333332,,Master's student,3.0,3.0,2.0,4.0,4.0,3.0,25.0,4.0,5.0,Yes,6.0,4.0,4.0,3.0,6.0,3.0,6.0,5.0,6.0,2.0,6.0,2.0,6.0,5.0,6.0
student_055,9,DEFAULT,,,8.033333333333333,Master's student,3.0,3.0,2.0,4.0,4.0,3.0,25.0,4.0,5.0,Yes,6.0,4.0,4.0,3.0,6.0,3.0,6.0,5.0,6.0,2.0,6.0,2.0,6.0,5.0,6.0
student_058,1,DEFAULT,,8.926666666666666,,Master's student,2.0,2.0,5.0,4.0,4.0,4.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,4.0,7.0,2.0,6.0,5.0,7.0,4.0,7.0,6.0,7.0
student_058,2,DEFAULT,,,7.733333333333334,Master's student,2.0,2.0,5.0,4.0,4.0,4.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,4.0,7.0,2.0,6.0,5.0,7.0,4.0,7.0,6.0,7.0
student_058,3,RELIABILITY_BIASED,1,7.246666666666667,,Master's student,2.0,2.0,5.0,4.0,4.0,4.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,4.0,7.0,2.0,6.0,5.0,7.0,4.0,7.0,6.0,7.0
student_058,4,DEFAULT,,9.25,7.8,Master's student,2.0,2.0,5.0,4.0,4.0,4.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,4.0,7.0,2.0,6.0,5.0,7.0,4.0,7.0,6.0,7.0
student_058,5,NOVELTY_BIASED,2,8.94,7.933333333333334,Master's student,2.0,2.0,5.0,4.0,4.0,4.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,4.0,7.0,2.0,6.0,5.0,7.0,4.0,7.0,6.0,7.0
student_058,6,DEFAULT,,5.126666666666666,8.533333333333333,Master's student,2.0,2.0,5.0,4.0,4.0,4.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,4.0,7.0,2.0,6.0,5.0,7.0,4.0,7.0,6.0,7.0
student_058,7,DEFAULT,,,7.066666666666666,Master's student,2.0,2.0,5.0,4.0,4.0,4.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,4.0,7.0,2.0,6.0,5.0,7.0,4.0,7.0,6.0,7.0
student_058,8,DEFAULT,,5.486666666666667,,Master's student,2.0,2.0,5.0,4.0,4.0,4.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,4.0,7.0,2.0,6.0,5.0,7.0,4.0,7.0,6.0,7.0
student_058,9,DEFAULT,,9.093333333333334,,Master's student,2.0,2.0,5.0,4.0,4.0,4.0,7.5,4.0,5.0,No,0.0,0.0,0.0,0.0,6.0,4.0,7.0,2.0,6.0,5.0,7.0,4.0,7.0,6.0,7.0
student_062,1,DEFAULT,,,,Master's student,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,Yes,2.0,0.0,2.0,2.0,4.0,4.0,5.0,6.0,2.0,5.0,2.0,5.0,7.0,6.0,7.0
student_062,3,DEFAULT,,2.6566666666666667,6.5,Master's student,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,Yes,2.0,0.0,2.0,2.0,4.0,4.0,5.0,6.0,2.0,5.0,2.0,5.0,7.0,6.0,7.0
student_062,4,DEFAULT,,6.903333333333333,6.433333333333334,Master's student,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,Yes,2.0,0.0,2.0,2.0,4.0,4.0,5.0,6.0,2.0,5.0,2.0,5.0,7.0,6.0,7.0
student_062,5,RELIABILITY_BIASED,2,7.73,7.6,Master's student,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,Yes,2.0,0.0,2.0,2.0,4.0,4.0,5.0,6.0,2.0,5.0,2.0,5.0,7.0,6.0,7.0
student_062,6,DEFAULT,,,6.866666666666667,Master's student,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,Yes,2.0,0.0,2.0,2.0,4.0,4.0,5.0,6.0,2.0,5.0,2.0,5.0,7.0,6.0,7.0
student_062,7,DEFAULT,,,5.566666666666666,Master's student,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,Yes,2.0,0.0,2.0,2.0,4.0,4.0,5.0,6.0,2.0,5.0,2.0,5.0,7.0,6.0,7.0
student_062,8,DEFAULT,,,7.0,Master's student,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,Yes,2.0,0.0,2.0,2.0,4.0,4.0,5.0,6.0,2.0,5.0,2.0,5.0,7.0,6.0,7.0
student_062,9,DEFAULT,,3.803333333333333,6.666666666666667,Master's student,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,Yes,2.0,0.0,2.0,2.0,4.0,4.0,5.0,6.0,2.0,5.0,2.0,5.0,7.0,6.0,7.0
student_063,1,DEFAULT,,9.296666666666669,,Master's student,3.0,2.0,4.0,4.0,4.0,3.0,7.5,4.0,6.0,Yes,6.0,2.0,3.0,3.0,4.0,6.0,2.0,6.0,6.0,6.0,3.0,7.0,6.0,7.0,7.0
student_063,2,DEFAULT,,7.243333333333333,7.666666666666667,Master's student,3.0,2.0,4.0,4.0,4.0,3.0,7.5,4.0,6.0,Yes,6.0,2.0,3.0,3.0,4.0,6.0,2.0,6.0,6.0,6.0,3.0,7.0,6.0,7.0,7.0
student_063,3,NOVELTY_BIASED,1,8.196666666666667,7.666666666666667,Master's student,3.0,2.0,4.0,4.0,4.0,3.0,7.5,4.0,6.0,Yes,6.0,2.0,3.0,3.0,4.0,6.0,2.0,6.0,6.0,6.0,3.0,7.0,6.0,7.0,7.0
student_063,4,DEFAULT,,9.306666666666668,8.433333333333334,Master's student,3.0,2.0,4.0,4.0,4.0,3.0,7.5,4.0,6.0,Yes,6.0,2.0,3.0,3.0,4.0,6.0,2.0,6.0,6.0,6.0,3.0,7.0,6.0,7.0,7.0
student_063,5,RELIABILITY_BIASED,2,9.036666666666669,8.766666666666667,Master's student,3.0,2.0,4.0,4.0,4.0,3.0,7.5,4.0,6.0,Yes,6.0,2.0,3.0,3.0,4.0,6.0,2.0,6.0,6.0,6.0,3.0,7.0,6.0,7.0,7.0
student_063,6,DEFAULT,,8.293333333333333,8.366666666666667,Master's student,3.0,2.0,4.0,4.0,4.0,3.0,7.5,4.0,6.0,Yes,6.0,2.0,3.0,3.0,4.0,6.0,2.0,6.0,6.0,6.0,3.0,7.0,6.0,7.0,7.0
student_063,7,DEFAULT,,8.036666666666667,9.033333333333331,Master's student,3.0,2.0,4.0,4.0,4.0,3.0,7.5,4.0,6.0,Yes,6.0,2.0,3.0,3.0,4.0,6.0,2.0,6.0,6.0,6.0,3.0,7.0,6.0,7.0,7.0
student_063,8,DEFAULT,,7.8066666666666675,8.700000000000001,Master's student,3.0,2.0,4.0,4.0,4.0,3.0,7.5,4.0,6.0,Yes,6.0,2.0,3.0,3.0,4.0,6.0,2.0,6.0,6.0,6.0,3.0,7.0,6.0,7.0,7.0
student_063,9,DEFAULT,,,8.5,Master's student,3.0,2.0,4.0,4.0,4.0,3.0,7.5,4.0,6.0,Yes,6.0,2.0,3.0,3.0,4.0,6.0,2.0,6.0,6.0,6.0,3.0,7.0,6.0,7.0,7.0
student_064,1,DEFAULT,,7.87,,Master's student,1.0,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,No,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,7.0
student_064,2,NOVELTY_BIASED,1,8.42,7.466666666666666,Master's student,1.0,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,No,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,7.0
student_064,3,DEFAULT,,8.663333333333334,6.633333333333333,Master's student,1.0,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,No,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,7.0
student_064,4,DEFAULT,,5.82,8.366666666666667,Master's student,1.0,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,No,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,7.0
student_064,5,DEFAULT,,8.293333333333335,8.700000000000001,Master's student,1.0,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,No,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,7.0
student_064,6,DEFAULT,,8.123333333333333,8.666666666666666,Master's student,1.0,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,No,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,7.0
student_064,7,DEFAULT,,9.37,7.833333333333333,Master's student,1.0,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,No,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,7.0
student_064,9,DEFAULT,,,8.333333333333334,Master's student,1.0,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,No,0.0,0.0,0.0,0.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,5.0,7.0
