participantId,wave,ai_group,eval_start,ai_w_SHY,ai_w_IEF,ai_w_LQD,ai_w_GLD,ai_w_VNQ,ai_w_SPY,ai_w_XLF,ai_w_XLE,ai_w_XLI,ai_w_XLP,ai_w_XLU,ai_w_AAPL,ai_w_MSFT,ai_w_AMZN,ai_w_GOOGL,ai_w_NVDA,ai_w_TSLA,ai_w_SHOP,ai_w_SNOW,ai_w_PLTR,ai_w_DKNG,ai_w_RIVN,ai_w_CRSP,ai_w_BTC,ai_w_ETH
2261,wave3,Risk-Neutral,2026-06-09,0.0,15.0,15.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1718,wave3,Somewhat Risk-Averse,2026-06-09,20.0,15.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,wave3,Somewhat Risk-Averse,2026-06-09,15.0,20.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,wave3,Default,2026-06-09,10.0,0.0,5.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,5.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
1318,wave3,Extremely Risk-Seeking,2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,25.0,0.0
606,wave3,Somewhat Risk-Averse,2026-06-09,0.0,25.0,15.0,10.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
411,wave3,Extremely Risk-Averse,2026-06-09,35.0,20.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,wave3,Extremely Risk-Seeking,2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,20.0,15.0
1088,wave3,Risk-Neutral,2026-06-09,20.0,0.0,0.0,0.0,10.0,30.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
860,wave3,Default,2026-06-09,0.0,0.0,0.0,10.0,0.0,35.0,10.0,10.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
995,wave3,Default,2026-06-09,5.0,5.0,0.0,0.0,10.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,wave3,Risk-Neutral,2026-06-09,0.0,10.0,0.0,5.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0
474,wave3,Risk-Neutral,2026-06-09,5.0,15.0,10.0,10.0,5.0,15.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,wave3,Somewhat Risk-Seeking,2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,25.0,20.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,10.0
2300,wave3,Somewhat Risk-Seeking,2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,15.0
415,wave3,Risk-Neutral,2026-06-09,0.0,20.0,0.0,10.0,0.0,25.0,10.0,5.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1452,wave3,Somewhat Risk-Averse,2026-06-09,30.0,15.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,wave3,Extremely Risk-Seeking,2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,15.0
2170,wave3,Risk-Neutral,2026-06-09,5.0,15.0,0.0,10.0,0.0,25.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
742,wave3,Somewhat Risk-Seeking,2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,5.0,15.0,10.0
2264,wave3,Extremely Risk-Averse,2026-06-09,30.0,25.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,wave3,Somewhat Risk-Seeking,2026-06-09,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0
188,wave3,Default,2026-06-09,0.0,0.0,10.0,10.0,10.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,wave3,Extremely Risk-Averse,2026-06-09,35.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,wave3,Somewhat Risk-Averse,2026-06-09,30.0,10.0,10.0,10.0,0.0,0.0,0.0,15.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,wave3,Extremely Risk-Seeking,2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,25.0,15.0
70,wave3,Somewhat Risk-Averse,2026-06-09,25.0,20.0,15.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,wave3,Risk-Neutral,2026-06-09,0.0,20.0,5.0,10.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1089,wave3,Extremely Risk-Averse,2026-06-09,25.0,20.0,10.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,wave3,Extremely Risk-Seeking,2026-06-09,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,0.0,10.0,0.0,10.0,20.0,5.0,0.0
1434,wave3,Default,2026-06-09,10.0,0.0,0.0,10.0,10.0,20.0,10.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1608,wave3,Extremely Risk-Seeking,2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,15.0,40.0,20.0
2214,wave3,Risk-Neutral,2026-06-09,0.0,15.0,0.0,10.0,0.0,20.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1283,wave3,Extremely Risk-Averse,2026-06-09,40.0,35.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,wave3,Somewhat Risk-Averse,2026-06-09,30.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,wave3,Somewhat Risk-Seeking,2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,15.0
592,wave3,Somewhat Risk-Seeking,2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,15.0
890,wave3,Somewhat Risk-Averse,2026-06-08,20.0,20.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,15.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,wave3,Risk-Neutral,2026-06-08,0.0,20.0,0.0,10.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2135,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0
1383,wave3,Risk-Neutral,2026-06-08,0.0,15.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1257,wave3,Risk-Neutral,2026-06-08,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,10.0
921,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,10.0,0.0,15.0,0.0,0.0,0.0,25.0,15.0
2403,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0
1774,wave3,Somewhat Risk-Averse,2026-06-08,20.0,15.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,wave3,Default,2026-06-08,0.0,10.0,0.0,10.0,5.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0
1346,wave3,Default,2026-06-08,0.0,15.0,0.0,10.0,0.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,wave3,Risk-Neutral,2026-06-08,0.0,15.0,10.0,5.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1949,wave3,Risk-Neutral,2026-06-08,0.0,20.0,0.0,10.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,25.0,15.0
89,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,15.0,0.0,20.0,10.0,15.0,10.0,0.0,0.0
1616,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,0.0,0.0,10.0,0.0,0.0,5.0,20.0,15.0
1307,wave3,Extremely Risk-Averse,2026-06-08,35.0,25.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,25.0,15.0
2333,wave3,Default,2026-06-08,20.0,10.0,0.0,10.0,0.0,40.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,wave3,Risk-Neutral,2026-06-08,0.0,15.0,0.0,10.0,0.0,25.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
130,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0
2378,wave3,Default,2026-06-08,10.0,0.0,0.0,15.0,5.0,20.0,10.0,10.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1227,wave3,Somewhat Risk-Averse,2026-06-08,25.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,wave3,Default,2026-06-08,0.0,20.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,wave3,Risk-Neutral,2026-06-08,0.0,15.0,10.0,10.0,0.0,20.0,10.0,0.0,10.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
436,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,15.0,0.0,10.0,0.0,0.0,0.0,20.0,15.0
575,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,15.0
1364,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,15.0,0.0,0.0,15.0,35.0,5.0
1236,wave3,Default,2026-06-08,20.0,0.0,0.0,10.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0
797,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,25.0
547,wave3,Risk-Neutral,2026-06-08,15.0,20.0,0.0,10.0,0.0,25.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,wave3,Default,2026-06-08,5.0,0.0,0.0,10.0,0.0,15.0,0.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,wave3,Default,2026-06-08,0.0,15.0,0.0,10.0,10.0,25.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,wave3,Extremely Risk-Averse,2026-06-08,30.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,wave3,Default,2026-06-08,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
1933,wave3,Default,2026-06-08,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,wave3,Extremely Risk-Averse,2026-06-08,35.0,25.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,20.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,10.0
867,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,10.0
321,wave3,Somewhat Risk-Averse,2026-06-08,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,25.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,25.0,20.0
479,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,15.0,0.0,0.0,15.0,25.0,0.0
2400,wave3,Somewhat Risk-Averse,2026-06-08,20.0,20.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,wave3,Extremely Risk-Averse,2026-06-08,25.0,20.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,wave3,Risk-Neutral,2026-06-08,0.0,15.0,0.0,10.0,0.0,15.0,10.0,5.0,5.0,5.0,0.0,10.0,0.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
813,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,15.0
543,wave3,Default,2026-06-08,10.0,0.0,5.0,5.0,0.0,35.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2316,wave3,Somewhat Risk-Seeking,2026-06-08,0.0,30.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
2380,wave3,Default,2026-06-08,15.0,0.0,0.0,15.0,10.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
120,wave3,Default,2026-06-08,0.0,0.0,10.0,0.0,0.0,25.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0
266,wave3,Risk-Neutral,2026-06-08,0.0,15.0,0.0,10.0,0.0,25.0,0.0,10.0,0.0,0.0,10.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
19,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
794,wave3,Risk-Neutral,2026-06-08,10.0,10.0,0.0,10.0,0.0,30.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,25.0,25.0
1121,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,10.0,0.0,25.0,15.0
422,wave3,Risk-Neutral,2026-06-08,0.0,0.0,0.0,10.0,0.0,20.0,10.0,10.0,0.0,5.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
1918,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,10.0,0.0,0.0,0.0,10.0,25.0,15.0
67,wave3,Somewhat Risk-Averse,2026-06-08,30.0,15.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1945,wave3,Somewhat Risk-Averse,2026-06-08,0.0,20.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,wave3,Default,2026-06-08,0.0,15.0,0.0,10.0,0.0,15.0,10.0,5.0,0.0,0.0,10.0,0.0,10.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,wave3,Extremely Risk-Averse,2026-06-08,40.0,20.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,wave3,Somewhat Risk-Averse,2026-06-08,25.0,0.0,0.0,20.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,wave3,Default,2026-06-08,0.0,10.0,0.0,5.0,0.0,15.0,10.0,5.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
974,wave3,Extremely Risk-Averse,2026-06-08,30.0,20.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,wave3,Extremely Risk-Seeking,2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,25.0,15.0
994,wave3,Extremely Risk-Averse,2026-06-08,30.0,20.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,wave3,Risk-Neutral,2026-06-08,0.0,20.0,0.0,10.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,wave3,Extremely Risk-Averse,2026-06-08,30.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,wave3,Default,2026-06-08,0.0,10.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2001,wave3,Default,2026-06-08,20.0,0.0,0.0,10.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,wave3,Somewhat Risk-Averse,2026-06-08,30.0,20.0,10.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,wave3,Somewhat Risk-Averse,2026-06-08,20.0,15.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
